_id,clusterID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,sessionID,siteID,spaceID,stationID,timezone,userID,userInputs
5e2e3d2ef9af8b066b3749c2,0039,"Fri, 10 Jan 2020 18:55:09 GMT","Sat, 11 Jan 2020 00:39:39 GMT","Fri, 10 Jan 2020 20:14:25 GMT",3.903,2_39_89_439_2020-01-10 18:55:09.373990,0002,CA-501,2-39-89-439,America/Los_Angeles,000000743,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 327, 'modifiedAt': 'Fri, 10 Jan 2020 18:55:22 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 11 Jan 2020 00:22:09 GMT', 'userID': 743}]"
5e2e3d2ef9af8b066b3749c3,0039,"Fri, 10 Jan 2020 18:57:02 GMT","Fri, 10 Jan 2020 19:50:49 GMT","Fri, 10 Jan 2020 19:27:49 GMT",0.788,2_39_79_380_2020-01-10 18:57:01.662057,0002,CA-489,2-39-79-380,America/Los_Angeles,,
5e2e3d2ef9af8b066b3749c4,0039,"Fri, 10 Jan 2020 19:05:07 GMT","Sat, 11 Jan 2020 04:29:05 GMT","Fri, 10 Jan 2020 21:31:15 GMT",14.7,2_39_78_363_2020-01-10 19:05:06.783940,0002,CA-320,2-39-78-363,America/Los_Angeles,000001274,"[{'WhPerMile': 400, 'kWhRequested': 20.0, 'milesRequested': 50, 'minutesAvailable': 237, 'modifiedAt': 'Fri, 10 Jan 2020 19:05:29 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 10 Jan 2020 23:02:07 GMT', 'userID': 1274}]"
5e2e3d2ef9af8b066b3749c5,0039,"Fri, 10 Jan 2020 19:26:07 GMT","Fri, 10 Jan 2020 21:18:17 GMT","Fri, 10 Jan 2020 21:16:07 GMT",0.977,2_39_123_23_2020-01-10 19:26:06.561288,0002,CA-313,2-39-123-23,America/Los_Angeles,,
5e2e3d2ef9af8b066b3749c6,0039,"Fri, 10 Jan 2020 20:08:25 GMT","Fri, 10 Jan 2020 22:17:37 GMT","Fri, 10 Jan 2020 21:34:07 GMT",4.295,2_39_79_380_2020-01-10 20:08:25.317353,0002,CA-489,2-39-79-380,America/Los_Angeles,000001864,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 126, 'modifiedAt': 'Fri, 10 Jan 2020 20:08:28 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 10 Jan 2020 22:14:25 GMT', 'userID': 1864}]"
5e2e3d2ef9af8b066b3749c7,0039,"Fri, 10 Jan 2020 20:17:01 GMT","Fri, 10 Jan 2020 23:57:38 GMT","Fri, 10 Jan 2020 21:44:18 GMT",3.387,2_39_91_437_2020-01-10 20:17:01.025315,0002,CA-317,2-39-91-437,America/Los_Angeles,000000560,"[{'WhPerMile': 400, 'kWhRequested': 12.0, 'milesRequested': 30, 'minutesAvailable': 194, 'modifiedAt': 'Fri, 10 Jan 2020 20:17:10 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 10 Jan 2020 23:31:01 GMT', 'userID': 560}]"
5e2e3d2ef9af8b066b3749c8,0039,"Fri, 10 Jan 2020 20:22:59 GMT","Sat, 11 Jan 2020 03:06:35 GMT","Fri, 10 Jan 2020 21:45:52 GMT",4.697,2_39_128_18_2020-01-10 20:22:59.504137,0002,CA-308,2-39-128-18,America/Los_Angeles,000000712,"[{'WhPerMile': 400, 'kWhRequested': 12.0, 'milesRequested': 30, 'minutesAvailable': 166, 'modifiedAt': 'Fri, 10 Jan 2020 20:23:11 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 10 Jan 2020 23:08:59 GMT', 'userID': 712}]"
5e2e3d2ef9af8b066b3749c9,0039,"Fri, 10 Jan 2020 20:29:21 GMT","Sat, 11 Jan 2020 00:00:30 GMT","Fri, 10 Jan 2020 21:45:55 GMT",0.85,2_39_79_377_2020-01-10 20:29:20.883269,0002,CA-325,2-39-79-377,America/Los_Angeles,,
5e2e3d2ef9af8b066b3749ca,0039,"Fri, 10 Jan 2020 20:49:34 GMT","Sat, 11 Jan 2020 04:14:45 GMT","Fri, 10 Jan 2020 21:49:28 GMT",1.933,2_39_126_20_2020-01-10 20:49:34.279646,0002,CA-310,2-39-126-20,America/Los_Angeles,000000324,"[{'WhPerMile': 444, 'kWhRequested': 8.88, 'milesRequested': 20, 'minutesAvailable': 70, 'modifiedAt': 'Fri, 10 Jan 2020 20:49:48 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 10 Jan 2020 21:59:34 GMT', 'userID': 324}, {'WhPerMile': 444, 'kWhRequested': 8.88, 'milesRequested': 20, 'minutesAvailable': 152, 'modifiedAt': 'Fri, 10 Jan 2020 22:12:48 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 10 Jan 2020 23:21:34 GMT', 'userID': 324}]"
5e2e3d2ef9af8b066b3749cb,0039,"Fri, 10 Jan 2020 20:55:16 GMT","Sat, 11 Jan 2020 01:07:48 GMT","Fri, 10 Jan 2020 21:41:00 GMT",1.94,2_39_78_367_2020-01-10 20:55:15.719620,0002,CA-494,2-39-78-367,America/Los_Angeles,000000891,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 215, 'modifiedAt': 'Fri, 10 Jan 2020 20:55:24 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 11 Jan 2020 00:30:16 GMT', 'userID': 891}]"
5e2e3d2ef9af8b066b3749cc,0039,"Fri, 10 Jan 2020 22:57:12 GMT","Sat, 11 Jan 2020 01:06:12 GMT","Sat, 11 Jan 2020 00:07:32 GMT",6.545,2_39_123_23_2020-01-10 22:57:12.247786,0002,CA-313,2-39-123-23,America/Los_Angeles,000000431,"[{'WhPerMile': 400, 'kWhRequested': 16.0, 'milesRequested': 40, 'minutesAvailable': 112, 'modifiedAt': 'Fri, 10 Jan 2020 22:57:45 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 11 Jan 2020 00:49:12 GMT', 'userID': 431}]"
5e2e3d2ef9af8b066b3749cd,0039,"Fri, 10 Jan 2020 23:12:17 GMT","Sat, 11 Jan 2020 01:18:59 GMT","Sat, 11 Jan 2020 00:26:10 GMT",3.687,2_39_90_440_2020-01-10 23:12:17.309494,0002,CA-500,2-39-90-440,America/Los_Angeles,000003447,"[{'WhPerMile': 375, 'kWhRequested': 15.0, 'milesRequested': 40, 'minutesAvailable': 219, 'modifiedAt': 'Fri, 10 Jan 2020 23:12:52 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 11 Jan 2020 02:51:17 GMT', 'userID': 3447}]"
5e2e3d2ef9af8b066b3749ce,0039,"Sat, 11 Jan 2020 01:13:48 GMT","Sat, 11 Jan 2020 01:49:20 GMT","Sat, 11 Jan 2020 01:49:12 GMT",2.056,2_39_139_28_2020-01-11 01:13:48.283333,0002,CA-303,2-39-139-28,America/Los_Angeles,000005368,"[{'WhPerMile': 600, 'kWhRequested': 12.0, 'milesRequested': 20, 'minutesAvailable': 60, 'modifiedAt': 'Sat, 11 Jan 2020 01:15:27 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 11 Jan 2020 02:13:48 GMT', 'userID': 5368}]"
5e2f8e9cf9af8b0a558fbd74,0039,"Sat, 11 Jan 2020 14:27:47 GMT","Sat, 11 Jan 2020 18:35:08 GMT",,15.707,2_39_138_29_2020-01-11 14:27:47.009281,0002,CA-304,2-39-138-29,America/Los_Angeles,000000300,"[{'WhPerMile': 400, 'kWhRequested': 32.0, 'milesRequested': 80, 'minutesAvailable': 629, 'modifiedAt': 'Sat, 11 Jan 2020 14:27:56 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 00:56:47 GMT', 'userID': 300}, {'WhPerMile': 400, 'kWhRequested': 32.0, 'milesRequested': 80, 'minutesAvailable': 60, 'modifiedAt': 'Sat, 11 Jan 2020 14:28:39 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 11 Jan 2020 15:27:47 GMT', 'userID': 300}, {'WhPerMile': 400, 'kWhRequested': 32.0, 'milesRequested': 80, 'minutesAvailable': 638, 'modifiedAt': 'Sat, 11 Jan 2020 14:31:58 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 01:05:47 GMT', 'userID': 300}]"
5e2f8e9cf9af8b0a558fbd75,0039,"Sat, 11 Jan 2020 16:36:16 GMT","Sat, 11 Jan 2020 22:53:20 GMT",,0.98,2_39_79_380_2020-01-11 16:36:16.186418,0002,CA-489,2-39-79-380,America/Los_Angeles,,
5e2f8e9cf9af8b0a558fbd76,0039,"Sat, 11 Jan 2020 17:30:49 GMT","Sat, 11 Jan 2020 22:05:13 GMT",,17.409,2_39_129_17_2020-01-11 17:30:40.238574,0002,CA-307,2-39-129-17,America/Los_Angeles,000000291,"[{'WhPerMile': 250, 'kWhRequested': 17.5, 'milesRequested': 70, 'minutesAvailable': 679, 'modifiedAt': 'Sat, 11 Jan 2020 17:30:49 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 04:49:49 GMT', 'userID': 291}, {'WhPerMile': 250, 'kWhRequested': 17.5, 'milesRequested': 70, 'minutesAvailable': 679, 'modifiedAt': 'Sat, 11 Jan 2020 17:31:29 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 04:49:49 GMT', 'userID': 291}, {'WhPerMile': 250, 'kWhRequested': 17.5, 'milesRequested': 70, 'minutesAvailable': 680, 'modifiedAt': 'Sat, 11 Jan 2020 17:32:28 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 04:50:49 GMT', 'userID': 291}, {'WhPerMile': 250, 'kWhRequested': 17.5, 'milesRequested': 70, 'minutesAvailable': 682, 'modifiedAt': 'Sat, 11 Jan 2020 17:34:20 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 04:52:49 GMT', 'userID': 291}, {'WhPerMile': 250, 'kWhRequested': 17.5, 'milesRequested': 70, 'minutesAvailable': 692, 'modifiedAt': 'Sat, 11 Jan 2020 17:44:35 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 05:02:49 GMT', 'userID': 291}]"
5e2f8e9cf9af8b0a558fbd77,0039,"Sat, 11 Jan 2020 19:08:49 GMT","Sat, 11 Jan 2020 20:17:47 GMT",,2.063,2_39_139_28_2020-01-11 19:08:49.044392,0002,CA-303,2-39-139-28,America/Los_Angeles,000000365,"[{'WhPerMile': 333, 'kWhRequested': 9.99, 'milesRequested': 30, 'minutesAvailable': 104, 'modifiedAt': 'Sat, 11 Jan 2020 19:09:22 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 11 Jan 2020 20:52:49 GMT', 'userID': 365}]"
5e2f8e9cf9af8b0a558fbd78,0039,"Sat, 11 Jan 2020 22:48:52 GMT","Sun, 12 Jan 2020 01:19:28 GMT",,8.84,2_39_91_437_2020-01-11 22:48:51.888774,0002,CA-317,2-39-91-437,America/Los_Angeles,000001108,"[{'WhPerMile': 400, 'kWhRequested': 20.0, 'milesRequested': 50, 'minutesAvailable': 174, 'modifiedAt': 'Sat, 11 Jan 2020 22:49:02 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 01:42:52 GMT', 'userID': 1108}, {'WhPerMile': 400, 'kWhRequested': 20.0, 'milesRequested': 50, 'minutesAvailable': 174, 'modifiedAt': 'Sat, 11 Jan 2020 22:49:44 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 01:42:52 GMT', 'userID': 1108}, {'WhPerMile': 400, 'kWhRequested': 20.0, 'milesRequested': 50, 'minutesAvailable': 63, 'modifiedAt': 'Sat, 11 Jan 2020 22:53:00 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 11 Jan 2020 23:51:52 GMT', 'userID': 1108}]"
5e2f8e9cf9af8b0a558fbd79,0039,"Sat, 11 Jan 2020 22:54:12 GMT","Sun, 12 Jan 2020 03:52:11 GMT",,24.904,2_39_79_377_2020-01-11 22:54:12.409746,0002,CA-325,2-39-79-377,America/Los_Angeles,000000248,"[{'WhPerMile': 250, 'kWhRequested': 25.0, 'milesRequested': 100, 'minutesAvailable': 355, 'modifiedAt': 'Sat, 11 Jan 2020 22:54:44 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 04:49:12 GMT', 'userID': 248}]"
5e2f8e9cf9af8b0a558fbd7a,0039,"Sat, 11 Jan 2020 22:59:14 GMT","Sun, 12 Jan 2020 01:10:00 GMT",,5.473,2_39_131_30_2020-01-11 22:59:13.622831,0002,CA-305,2-39-131-30,America/Los_Angeles,000001920,"[{'WhPerMile': 450, 'kWhRequested': 13.5, 'milesRequested': 30, 'minutesAvailable': 154, 'modifiedAt': 'Sat, 11 Jan 2020 23:00:15 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 01:33:14 GMT', 'userID': 1920}, {'WhPerMile': 450, 'kWhRequested': 13.5, 'milesRequested': 30, 'minutesAvailable': 154, 'modifiedAt': 'Sat, 11 Jan 2020 23:00:22 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 01:33:14 GMT', 'userID': 1920}, {'WhPerMile': 450, 'kWhRequested': 13.5, 'milesRequested': 30, 'minutesAvailable': 202, 'modifiedAt': 'Sat, 11 Jan 2020 23:01:00 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 02:21:14 GMT', 'userID': 1920}]"
5e30e01ff9af8b0f5cf06993,0039,"Sun, 12 Jan 2020 16:43:29 GMT","Mon, 13 Jan 2020 16:20:06 GMT","Mon, 13 Jan 2020 13:50:40 GMT",33.232,2_39_131_30_2020-01-12 16:43:28.787116,0002,CA-305,2-39-131-30,America/Los_Angeles,000000489,"[{'WhPerMile': 399, 'kWhRequested': 87.78, 'milesRequested': 220, 'minutesAvailable': 485, 'modifiedAt': 'Sun, 12 Jan 2020 16:43:53 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 13 Jan 2020 00:48:29 GMT', 'userID': 489}, {'WhPerMile': 399, 'kWhRequested': 87.78, 'milesRequested': 220, 'minutesAvailable': 472, 'modifiedAt': 'Sun, 12 Jan 2020 16:44:16 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 13 Jan 2020 00:35:29 GMT', 'userID': 489}, {'WhPerMile': 399, 'kWhRequested': 87.78, 'milesRequested': 220, 'minutesAvailable': 503, 'modifiedAt': 'Sun, 12 Jan 2020 16:46:24 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 13 Jan 2020 01:06:29 GMT', 'userID': 489}, {'WhPerMile': 399, 'kWhRequested': 87.78, 'milesRequested': 220, 'minutesAvailable': 505, 'modifiedAt': 'Sun, 12 Jan 2020 18:18:38 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 13 Jan 2020 01:08:29 GMT', 'userID': 489}]"
5e30e01ff9af8b0f5cf06994,0039,"Sun, 12 Jan 2020 17:05:48 GMT","Sun, 12 Jan 2020 17:28:19 GMT",,0.675,2_39_129_17_2020-01-12 17:05:47.799340,0002,CA-307,2-39-129-17,America/Los_Angeles,,
5e30e01ff9af8b0f5cf06995,0039,"Sun, 12 Jan 2020 18:00:07 GMT","Mon, 13 Jan 2020 02:02:27 GMT","Sun, 12 Jan 2020 20:12:27 GMT",7.883,2_39_129_17_2020-01-12 17:59:55.842623,0002,CA-307,2-39-129-17,America/Los_Angeles,000005471,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 62, 'modifiedAt': 'Sun, 12 Jan 2020 18:00:06 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 19:02:07 GMT', 'userID': 5471}, {'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 62, 'modifiedAt': 'Mon, 13 Jan 2020 01:53:47 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 19:02:07 GMT', 'userID': 5471}, {'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 534, 'modifiedAt': 'Mon, 13 Jan 2020 01:54:41 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 13 Jan 2020 02:54:07 GMT', 'userID': 5471}]"
5e30e01ff9af8b0f5cf06996,0039,"Sun, 12 Jan 2020 20:05:23 GMT","Sun, 12 Jan 2020 22:03:44 GMT","Sun, 12 Jan 2020 22:03:40 GMT",6.77,2_39_89_25_2020-01-12 20:05:23.222211,0002,CA-315,2-39-89-25,America/Los_Angeles,000001089,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 114, 'modifiedAt': 'Sun, 12 Jan 2020 20:06:56 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 21:59:23 GMT', 'userID': 1089}]"
5e30e01ff9af8b0f5cf06997,0039,"Mon, 13 Jan 2020 01:41:22 GMT","Mon, 13 Jan 2020 02:34:34 GMT","Mon, 13 Jan 2020 02:23:23 GMT",1.791,2_39_139_28_2020-01-13 01:41:21.633908,0002,CA-303,2-39-139-28,America/Los_Angeles,000001366,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 60, 'modifiedAt': 'Mon, 13 Jan 2020 01:41:36 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 13 Jan 2020 02:41:22 GMT', 'userID': 1366}]"
5e30e01ff9af8b0f5cf06998,0039,"Mon, 13 Jan 2020 01:41:46 GMT","Mon, 13 Jan 2020 03:44:59 GMT","Mon, 13 Jan 2020 03:33:21 GMT",5.68,2_39_127_19_2020-01-13 01:41:46.087820,0002,CA-309,2-39-127-19,America/Los_Angeles,000004622,"[{'WhPerMile': 300, 'kWhRequested': 6.0, 'milesRequested': 20, 'minutesAvailable': 127, 'modifiedAt': 'Mon, 13 Jan 2020 01:42:09 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 13 Jan 2020 03:48:46 GMT', 'userID': 4622}]"
5e30e01ff9af8b0f5cf06999,0039,"Mon, 13 Jan 2020 02:08:54 GMT","Tue, 14 Jan 2020 01:24:02 GMT","Mon, 13 Jan 2020 09:52:50 GMT",51.459,2_39_129_17_2020-01-13 02:08:53.683125,0002,CA-307,2-39-129-17,America/Los_Angeles,000000067,"[{'WhPerMile': 250, 'kWhRequested': 60.0, 'milesRequested': 240, 'minutesAvailable': 720, 'modifiedAt': 'Mon, 13 Jan 2020 02:08:58 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 13 Jan 2020 14:08:54 GMT', 'userID': 67}, {'WhPerMile': 250, 'kWhRequested': 60.0, 'milesRequested': 240, 'minutesAvailable': 720, 'modifiedAt': 'Mon, 13 Jan 2020 02:09:11 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 13 Jan 2020 14:08:54 GMT', 'userID': 67}]"
5e30e01ff9af8b0f5cf0699a,0039,"Mon, 13 Jan 2020 02:40:40 GMT","Mon, 13 Jan 2020 06:03:13 GMT","Mon, 13 Jan 2020 05:23:13 GMT",16.661,2_39_139_28_2020-01-13 02:40:40.200795,0002,CA-303,2-39-139-28,America/Los_Angeles,000001099,"[{'WhPerMile': 400, 'kWhRequested': 32.0, 'milesRequested': 80, 'minutesAvailable': 171, 'modifiedAt': 'Mon, 13 Jan 2020 02:41:53 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 13 Jan 2020 05:31:40 GMT', 'userID': 1099}]"
5e3231b6f9af8b13f2ff1387,0039,"Mon, 13 Jan 2020 14:10:41 GMT","Mon, 13 Jan 2020 23:55:21 GMT","Mon, 13 Jan 2020 18:13:26 GMT",20.9,2_39_79_379_2020-01-13 14:10:41.235156,0002,CA-327,2-39-79-379,America/Los_Angeles,000001104,"[{'WhPerMile': 250, 'kWhRequested': 37.5, 'milesRequested': 150, 'minutesAvailable': 436, 'modifiedAt': 'Mon, 13 Jan 2020 14:10:52 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 13 Jan 2020 21:26:41 GMT', 'userID': 1104}]"
5e3231b6f9af8b13f2ff1388,0039,"Mon, 13 Jan 2020 14:47:22 GMT","Mon, 13 Jan 2020 16:19:50 GMT","Mon, 13 Jan 2020 16:19:46 GMT",5.097,2_39_89_25_2020-01-13 14:47:21.928085,0002,CA-315,2-39-89-25,America/Los_Angeles,000000743,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 50, 'modifiedAt': 'Mon, 13 Jan 2020 14:47:53 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 13 Jan 2020 15:37:22 GMT', 'userID': 743}]"
5e3231b6f9af8b13f2ff1389,0039,"Mon, 13 Jan 2020 15:08:49 GMT","Tue, 14 Jan 2020 22:12:07 GMT","Mon, 13 Jan 2020 19:50:48 GMT",13.753,2_39_95_27_2020-01-13 15:08:49.156069,0002,CA-319,2-39-95-27,America/Los_Angeles,000004913,"[{'WhPerMile': 400, 'kWhRequested': 20.0, 'milesRequested': 50, 'minutesAvailable': 720, 'modifiedAt': 'Mon, 13 Jan 2020 15:09:31 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 14 Jan 2020 03:08:49 GMT', 'userID': 4913}]"
5e3231b6f9af8b13f2ff138a,0039,"Mon, 13 Jan 2020 15:50:09 GMT","Tue, 14 Jan 2020 02:15:09 GMT","Mon, 13 Jan 2020 21:08:37 GMT",7.886,2_39_138_29_2020-01-13 15:49:48.727469,0002,CA-304,2-39-138-29,America/Los_Angeles,000005471,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 534, 'modifiedAt': 'Mon, 13 Jan 2020 15:50:08 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 14 Jan 2020 00:44:09 GMT', 'userID': 5471}]"
5e3231b6f9af8b13f2ff138b,0039,"Mon, 13 Jan 2020 16:12:36 GMT","Tue, 14 Jan 2020 01:18:42 GMT","Tue, 14 Jan 2020 00:37:19 GMT",33.701,2_39_79_376_2020-01-13 16:12:35.556842,0002,CA-324,2-39-79-376,America/Los_Angeles,000003853,"[{'WhPerMile': 360, 'kWhRequested': 36.0, 'milesRequested': 100, 'minutesAvailable': 490, 'modifiedAt': 'Mon, 13 Jan 2020 16:13:07 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 14 Jan 2020 00:22:36 GMT', 'userID': 3853}]"
5e3231b6f9af8b13f2ff138c,0039,"Mon, 13 Jan 2020 16:21:09 GMT","Tue, 14 Jan 2020 01:26:56 GMT","Tue, 14 Jan 2020 00:59:40 GMT",24.591,2_39_79_381_2020-01-13 16:21:09.500980,0002,CA-490,2-39-79-381,America/Los_Angeles,000001154,"[{'WhPerMile': 400, 'kWhRequested': 28.0, 'milesRequested': 70, 'minutesAvailable': 466, 'modifiedAt': 'Mon, 13 Jan 2020 16:21:55 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 14 Jan 2020 00:07:09 GMT', 'userID': 1154}]"
5e3231b6f9af8b13f2ff138d,0039,"Mon, 13 Jan 2020 16:41:22 GMT","Mon, 13 Jan 2020 23:29:41 GMT","Mon, 13 Jan 2020 19:34:45 GMT",5.22,2_39_79_377_2020-01-13 16:41:22.224840,0002,CA-325,2-39-79-377,America/Los_Angeles,000000751,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 590, 'modifiedAt': 'Mon, 13 Jan 2020 16:41:32 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 14 Jan 2020 02:31:22 GMT', 'userID': 751}]"
5e3231b6f9af8b13f2ff138e,0039,"Mon, 13 Jan 2020 16:44:19 GMT","Tue, 14 Jan 2020 04:12:38 GMT","Mon, 13 Jan 2020 20:23:06 GMT",8.289,2_39_124_558_2020-01-13 16:44:19.002518,0002,CA-504,2-39-124-558,America/Los_Angeles,000001534,"[{'WhPerMile': 250, 'kWhRequested': 10.0, 'milesRequested': 40, 'minutesAvailable': 404, 'modifiedAt': 'Mon, 13 Jan 2020 16:45:48 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 13 Jan 2020 23:28:19 GMT', 'userID': 1534}]"
5e3231b6f9af8b13f2ff138f,0039,"Mon, 13 Jan 2020 16:45:39 GMT","Tue, 14 Jan 2020 01:11:15 GMT","Mon, 13 Jan 2020 23:15:46 GMT",39.885,2_39_90_26_2020-01-13 16:45:39.410359,0002,CA-316,2-39-90-26,America/Los_Angeles,000000273,"[{'WhPerMile': 400, 'kWhRequested': 40.0, 'milesRequested': 100, 'minutesAvailable': 454, 'modifiedAt': 'Mon, 13 Jan 2020 16:46:09 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 14 Jan 2020 00:19:39 GMT', 'userID': 273}]"
5e3231b6f9af8b13f2ff1390,0039,"Mon, 13 Jan 2020 16:47:28 GMT","Tue, 14 Jan 2020 01:12:00 GMT","Mon, 13 Jan 2020 20:06:08 GMT",6.119,2_39_79_378_2020-01-13 16:47:28.380862,0002,CA-326,2-39-79-378,America/Los_Angeles,000005368,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 60, 'modifiedAt': 'Mon, 13 Jan 2020 16:56:13 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 13 Jan 2020 17:47:28 GMT', 'userID': 5368}]"
5e3231b6f9af8b13f2ff1391,0039,"Mon, 13 Jan 2020 16:47:52 GMT","Tue, 14 Jan 2020 00:26:50 GMT","Tue, 14 Jan 2020 00:27:50 GMT",25.988,2_39_78_362_2020-01-13 16:47:52.309348,0002,CA-496,2-39-78-362,America/Los_Angeles,000001470,"[{'WhPerMile': 292, 'kWhRequested': 29.2, 'milesRequested': 100, 'minutesAvailable': 313, 'modifiedAt': 'Mon, 13 Jan 2020 16:48:47 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 13 Jan 2020 22:00:52 GMT', 'userID': 1470}]"
5e3231b6f9af8b13f2ff1392,0039,"Mon, 13 Jan 2020 16:49:50 GMT","Mon, 13 Jan 2020 20:57:14 GMT","Mon, 13 Jan 2020 20:54:32 GMT",18.838,2_39_92_436_2020-01-13 16:49:50.299522,0002,CA-318,2-39-92-436,America/Los_Angeles,000001137,"[{'WhPerMile': 400, 'kWhRequested': 24.0, 'milesRequested': 60, 'minutesAvailable': 226, 'modifiedAt': 'Mon, 13 Jan 2020 16:50:14 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 13 Jan 2020 20:35:50 GMT', 'userID': 1137}]"
5e3231b6f9af8b13f2ff1393,0039,"Mon, 13 Jan 2020 16:57:09 GMT","Mon, 13 Jan 2020 19:42:04 GMT","Mon, 13 Jan 2020 19:41:59 GMT",3.223,2_39_79_383_2020-01-13 16:57:08.906396,0002,CA-492,2-39-79-383,America/Los_Angeles,,
5e3231b6f9af8b13f2ff1394,0039,"Mon, 13 Jan 2020 16:59:45 GMT","Mon, 13 Jan 2020 23:16:02 GMT","Mon, 13 Jan 2020 18:04:34 GMT",2.953,2_39_130_31_2020-01-13 16:59:45.109037,0002,CA-306,2-39-130-31,America/Los_Angeles,000001366,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 60, 'modifiedAt': 'Mon, 13 Jan 2020 17:00:05 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 13 Jan 2020 17:59:45 GMT', 'userID': 1366}]"
